mixture_path,vocals_path,drums_path,bass_path,other_path,duration
Datasets\Db3\Db_046\mixture.wav,Datasets\Db3\Db_046\vocals.wav,Datasets\Db3\Db_046\drums.wav,Datasets\Db3\Db_046\bass.wav,Datasets\Db3\Db_046\other.wav,430.3750113378685
Datasets\Db2\Db_056\mixture.wav,Datasets\Db2\Db_056\vocals.wav,Datasets\Db2\Db_056\drums.wav,Datasets\Db2\Db_056\bass.wav,Datasets\Db2\Db_056\other.wav,91.77272108843538
Datasets\Db4\Db_000\mixture.wav,Datasets\Db4\Db_000\vocals.wav,Datasets\Db4\Db_000\drums.wav,Datasets\Db4\Db_000\bass.wav,Datasets\Db4\Db_000\other.wav,193.28598639455785
Datasets\Db3\Db_134\mixture.wav,Datasets\Db3\Db_134\vocals.wav,Datasets\Db3\Db_134\drums.wav,Datasets\Db3\Db_134\bass.wav,Datasets\Db3\Db_134\other.wav,237.81818594104308
Datasets\Db3\Db_036\mixture.wav,Datasets\Db3\Db_036\vocals.wav,Datasets\Db3\Db_036\drums.wav,Datasets\Db3\Db_036\bass.wav,Datasets\Db3\Db_036\other.wav,190.4821315192744
Datasets\Db2\Db_141\mixture.wav,Datasets\Db2\Db_141\vocals.wav,Datasets\Db2\Db_141\drums.wav,Datasets\Db2\Db_141\bass.wav,Datasets\Db2\Db_141\other.wav,186.0
Datasets\Db3\Db_039\mixture.wav,Datasets\Db3\Db_039\vocals.wav,Datasets\Db3\Db_039\drums.wav,Datasets\Db3\Db_039\bass.wav,Datasets\Db3\Db_039\other.wav,186.9955328798186
Datasets\Db1\Db_042\mixture.wav,Datasets\Db1\Db_042\vocals.wav,Datasets\Db1\Db_042\drums.wav,Datasets\Db1\Db_042\bass.wav,Datasets\Db1\Db_042\other.wav,219.939410430839
Datasets\Db3\Db_112\mixture.wav,Datasets\Db3\Db_112\vocals.wav,Datasets\Db3\Db_112\drums.wav,Datasets\Db3\Db_112\bass.wav,Datasets\Db3\Db_112\other.wav,395.662925170068
Datasets\Db1\Db_036\mixture.wav,Datasets\Db1\Db_036\vocals.wav,Datasets\Db1\Db_036\drums.wav,Datasets\Db1\Db_036\bass.wav,Datasets\Db1\Db_036\other.wav,319.97868480725623
Datasets\Db4\Db_000\mixture.wav,Datasets\Db4\Db_000\vocals.wav,Datasets\Db4\Db_000\drums.wav,Datasets\Db4\Db_000\bass.wav,Datasets\Db4\Db_000\other.wav,193.28598639455785
Datasets\Db1\Db_025\mixture.wav,Datasets\Db1\Db_025\vocals.wav,Datasets\Db1\Db_025\drums.wav,Datasets\Db1\Db_025\bass.wav,Datasets\Db1\Db_025\other.wav,108.8853514739229
Datasets\Db3\Db_100\mixture.wav,Datasets\Db3\Db_100\vocals.wav,Datasets\Db3\Db_100\drums.wav,Datasets\Db3\Db_100\bass.wav,Datasets\Db3\Db_100\other.wav,224.4196371882086
Datasets\Db1\Db_016\mixture.wav,Datasets\Db1\Db_016\vocals.wav,Datasets\Db1\Db_016\drums.wav,Datasets\Db1\Db_016\bass.wav,Datasets\Db1\Db_016\other.wav,105.89773242630386
Datasets\Db4\Db_000\mixture.wav,Datasets\Db4\Db_000\vocals.wav,Datasets\Db4\Db_000\drums.wav,Datasets\Db4\Db_000\bass.wav,Datasets\Db4\Db_000\other.wav,193.28598639455785
Datasets\Db4\Db_000\mixture.wav,Datasets\Db4\Db_000\vocals.wav,Datasets\Db4\Db_000\drums.wav,Datasets\Db4\Db_000\bass.wav,Datasets\Db4\Db_000\other.wav,193.28598639455785
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db3\Db_096\mixture.wav,Datasets\Db3\Db_096\vocals.wav,Datasets\Db3\Db_096\drums.wav,Datasets\Db3\Db_096\bass.wav,Datasets\Db3\Db_096\other.wav,162.70222222222222
Datasets\Db3\Db_148\mixture.wav,Datasets\Db3\Db_148\vocals.wav,Datasets\Db3\Db_148\drums.wav,Datasets\Db3\Db_148\bass.wav,Datasets\Db3\Db_148\other.wav,277.9944671201814
Datasets\Db1\Db_050\mixture.wav,Datasets\Db1\Db_050\vocals.wav,Datasets\Db1\Db_050\drums.wav,Datasets\Db1\Db_050\bass.wav,Datasets\Db1\Db_050\other.wav,470.69868480725626
Datasets\Db4\Db_002\mixture.wav,Datasets\Db4\Db_002\vocals.wav,Datasets\Db4\Db_002\drums.wav,Datasets\Db4\Db_002\bass.wav,Datasets\Db4\Db_002\other.wav,140.85897959183674
Datasets\Db2\Db_131\mixture.wav,Datasets\Db2\Db_131\vocals.wav,Datasets\Db2\Db_131\drums.wav,Datasets\Db2\Db_131\bass.wav,Datasets\Db2\Db_131\other.wav,64.5
Datasets\Db4\Db_005\mixture.wav,Datasets\Db4\Db_005\vocals.wav,Datasets\Db4\Db_005\drums.wav,Datasets\Db4\Db_005\bass.wav,Datasets\Db4\Db_005\other.wav,491.70698412698414
Datasets\Db3\Db_005\mixture.wav,Datasets\Db3\Db_005\vocals.wav,Datasets\Db3\Db_005\drums.wav,Datasets\Db3\Db_005\bass.wav,Datasets\Db3\Db_005\other.wav,196.80768707483
Datasets\Db4\Db_000\mixture.wav,Datasets\Db4\Db_000\vocals.wav,Datasets\Db4\Db_000\drums.wav,Datasets\Db4\Db_000\bass.wav,Datasets\Db4\Db_000\other.wav,193.28598639455785
Datasets\Db1\Db_011\mixture.wav,Datasets\Db1\Db_011\vocals.wav,Datasets\Db1\Db_011\drums.wav,Datasets\Db1\Db_011\bass.wav,Datasets\Db1\Db_011\other.wav,388.43734693877553
Datasets\Db2\Db_150\mixture.wav,Datasets\Db2\Db_150\vocals.wav,Datasets\Db2\Db_150\drums.wav,Datasets\Db2\Db_150\bass.wav,Datasets\Db2\Db_150\other.wav,215.5555555555556
Datasets\Db2\Db_124\mixture.wav,Datasets\Db2\Db_124\vocals.wav,Datasets\Db2\Db_124\drums.wav,Datasets\Db2\Db_124\bass.wav,Datasets\Db2\Db_124\other.wav,312.2124036281179
Datasets\Db1\Db_035\mixture.wav,Datasets\Db1\Db_035\vocals.wav,Datasets\Db1\Db_035\drums.wav,Datasets\Db1\Db_035\bass.wav,Datasets\Db1\Db_035\other.wav,231.42857142857144
Datasets\Db4\Db_002\mixture.wav,Datasets\Db4\Db_002\vocals.wav,Datasets\Db4\Db_002\drums.wav,Datasets\Db4\Db_002\bass.wav,Datasets\Db4\Db_002\other.wav,140.85897959183674
Datasets\Db4\Db_005\mixture.wav,Datasets\Db4\Db_005\vocals.wav,Datasets\Db4\Db_005\drums.wav,Datasets\Db4\Db_005\bass.wav,Datasets\Db4\Db_005\other.wav,491.70698412698414
Datasets\Db1\Db_072\mixture.wav,Datasets\Db1\Db_072\vocals.wav,Datasets\Db1\Db_072\drums.wav,Datasets\Db1\Db_072\bass.wav,Datasets\Db1\Db_072\other.wav,253.5326984126984
Datasets\Db3\Db_090\mixture.wav,Datasets\Db3\Db_090\vocals.wav,Datasets\Db3\Db_090\drums.wav,Datasets\Db3\Db_090\bass.wav,Datasets\Db3\Db_090\other.wav,17.46267573696145
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db3\Db_054\mixture.wav,Datasets\Db3\Db_054\vocals.wav,Datasets\Db3\Db_054\drums.wav,Datasets\Db3\Db_054\bass.wav,Datasets\Db3\Db_054\other.wav,283.4217006802721
Datasets\Db2\Db_064\mixture.wav,Datasets\Db2\Db_064\vocals.wav,Datasets\Db2\Db_064\drums.wav,Datasets\Db2\Db_064\bass.wav,Datasets\Db2\Db_064\other.wav,244.66666666666663
Datasets\Db4\Db_003\mixture.wav,Datasets\Db4\Db_003\vocals.wav,Datasets\Db4\Db_003\drums.wav,Datasets\Db4\Db_003\bass.wav,Datasets\Db4\Db_003\other.wav,223.6549886621316
Datasets\Db3\Db_149\mixture.wav,Datasets\Db3\Db_149\vocals.wav,Datasets\Db3\Db_149\drums.wav,Datasets\Db3\Db_149\bass.wav,Datasets\Db3\Db_149\other.wav,234.3839229024944
Datasets\Db4\Db_006\mixture.wav,Datasets\Db4\Db_006\vocals.wav,Datasets\Db4\Db_006\drums.wav,Datasets\Db4\Db_006\bass.wav,Datasets\Db4\Db_006\other.wav,172.81698412698412
Datasets\Db4\Db_006\mixture.wav,Datasets\Db4\Db_006\vocals.wav,Datasets\Db4\Db_006\drums.wav,Datasets\Db4\Db_006\bass.wav,Datasets\Db4\Db_006\other.wav,172.81698412698412
Datasets\Db3\Db_092\mixture.wav,Datasets\Db3\Db_092\vocals.wav,Datasets\Db3\Db_092\drums.wav,Datasets\Db3\Db_092\bass.wav,Datasets\Db3\Db_092\other.wav,25.949160997732427
Datasets\Db4\Db_008\mixture.wav,Datasets\Db4\Db_008\vocals.wav,Datasets\Db4\Db_008\drums.wav,Datasets\Db4\Db_008\bass.wav,Datasets\Db4\Db_008\other.wav,169.2409977324263
Datasets\Db1\Db_025\mixture.wav,Datasets\Db1\Db_025\vocals.wav,Datasets\Db1\Db_025\drums.wav,Datasets\Db1\Db_025\bass.wav,Datasets\Db1\Db_025\other.wav,108.8853514739229
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db1\Db_067\mixture.wav,Datasets\Db1\Db_067\vocals.wav,Datasets\Db1\Db_067\drums.wav,Datasets\Db1\Db_067\bass.wav,Datasets\Db1\Db_067\other.wav,146.51530612244898
Datasets\Db1\Db_008\mixture.wav,Datasets\Db1\Db_008\vocals.wav,Datasets\Db1\Db_008\drums.wav,Datasets\Db1\Db_008\bass.wav,Datasets\Db1\Db_008\other.wav,328.9307256235828
Datasets\Db1\Db_005\mixture.wav,Datasets\Db1\Db_005\vocals.wav,Datasets\Db1\Db_005\drums.wav,Datasets\Db1\Db_005\bass.wav,Datasets\Db1\Db_005\other.wav,255.2554648526077
Datasets\Db2\Db_205\mixture.wav,Datasets\Db2\Db_205\vocals.wav,Datasets\Db2\Db_205\drums.wav,Datasets\Db2\Db_205\bass.wav,Datasets\Db2\Db_205\other.wav,192.0244671201814
Datasets\Db2\Db_100\mixture.wav,Datasets\Db2\Db_100\vocals.wav,Datasets\Db2\Db_100\drums.wav,Datasets\Db2\Db_100\bass.wav,Datasets\Db2\Db_100\other.wav,154.0
Datasets\Db1\Db_071\mixture.wav,Datasets\Db1\Db_071\vocals.wav,Datasets\Db1\Db_071\drums.wav,Datasets\Db1\Db_071\bass.wav,Datasets\Db1\Db_071\other.wav,331.02367346938775
Datasets\Db1\Db_023\mixture.wav,Datasets\Db1\Db_023\vocals.wav,Datasets\Db1\Db_023\drums.wav,Datasets\Db1\Db_023\bass.wav,Datasets\Db1\Db_023\other.wav,475.0
Datasets\Db4\Db_003\mixture.wav,Datasets\Db4\Db_003\vocals.wav,Datasets\Db4\Db_003\drums.wav,Datasets\Db4\Db_003\bass.wav,Datasets\Db4\Db_003\other.wav,223.6549886621316
Datasets\Db1\Db_057\mixture.wav,Datasets\Db1\Db_057\vocals.wav,Datasets\Db1\Db_057\drums.wav,Datasets\Db1\Db_057\bass.wav,Datasets\Db1\Db_057\other.wav,385.560566893424
Datasets\Db3\Db_027\mixture.wav,Datasets\Db3\Db_027\vocals.wav,Datasets\Db3\Db_027\drums.wav,Datasets\Db3\Db_027\bass.wav,Datasets\Db3\Db_027\other.wav,278.6739909297052
Datasets\Db1\Db_062\mixture.wav,Datasets\Db1\Db_062\vocals.wav,Datasets\Db1\Db_062\drums.wav,Datasets\Db1\Db_062\bass.wav,Datasets\Db1\Db_062\other.wav,336.2133333333333
Datasets\Db2\Db_074\mixture.wav,Datasets\Db2\Db_074\vocals.wav,Datasets\Db2\Db_074\drums.wav,Datasets\Db2\Db_074\bass.wav,Datasets\Db2\Db_074\other.wav,250.7140589569161
Datasets\Db4\Db_002\mixture.wav,Datasets\Db4\Db_002\vocals.wav,Datasets\Db4\Db_002\drums.wav,Datasets\Db4\Db_002\bass.wav,Datasets\Db4\Db_002\other.wav,140.85897959183674
Datasets\Db2\Db_036\mixture.wav,Datasets\Db2\Db_036\vocals.wav,Datasets\Db2\Db_036\drums.wav,Datasets\Db2\Db_036\bass.wav,Datasets\Db2\Db_036\other.wav,214.0
Datasets\Db2\Db_037\mixture.wav,Datasets\Db2\Db_037\vocals.wav,Datasets\Db2\Db_037\drums.wav,Datasets\Db2\Db_037\bass.wav,Datasets\Db2\Db_037\other.wav,235.12820861678009
Datasets\Db1\Db_061\mixture.wav,Datasets\Db1\Db_061\vocals.wav,Datasets\Db1\Db_061\drums.wav,Datasets\Db1\Db_061\bass.wav,Datasets\Db1\Db_061\other.wav,374.78401360544217
Datasets\Db1\Db_002\mixture.wav,Datasets\Db1\Db_002\vocals.wav,Datasets\Db1\Db_002\drums.wav,Datasets\Db1\Db_002\bass.wav,Datasets\Db1\Db_002\other.wav,266.24
Datasets\Db3\Db_088\mixture.wav,Datasets\Db3\Db_088\vocals.wav,Datasets\Db3\Db_088\drums.wav,Datasets\Db3\Db_088\bass.wav,Datasets\Db3\Db_088\other.wav,19.84394557823129
Datasets\Db4\Db_002\mixture.wav,Datasets\Db4\Db_002\vocals.wav,Datasets\Db4\Db_002\drums.wav,Datasets\Db4\Db_002\bass.wav,Datasets\Db4\Db_002\other.wav,140.85897959183674
Datasets\Db1\Db_038\mixture.wav,Datasets\Db1\Db_038\vocals.wav,Datasets\Db1\Db_038\drums.wav,Datasets\Db1\Db_038\bass.wav,Datasets\Db1\Db_038\other.wav,529.6715419501134
Datasets\Db2\Db_232\mixture.wav,Datasets\Db2\Db_232\vocals.wav,Datasets\Db2\Db_232\drums.wav,Datasets\Db2\Db_232\bass.wav,Datasets\Db2\Db_232\other.wav,80.80290249433106
Datasets\Db3\Db_075\mixture.wav,Datasets\Db3\Db_075\vocals.wav,Datasets\Db3\Db_075\drums.wav,Datasets\Db3\Db_075\bass.wav,Datasets\Db3\Db_075\other.wav,282.71430839002267
Datasets\Db1\Db_067\mixture.wav,Datasets\Db1\Db_067\vocals.wav,Datasets\Db1\Db_067\drums.wav,Datasets\Db1\Db_067\bass.wav,Datasets\Db1\Db_067\other.wav,146.51530612244898
Datasets\Db2\Db_198\mixture.wav,Datasets\Db2\Db_198\vocals.wav,Datasets\Db2\Db_198\drums.wav,Datasets\Db2\Db_198\bass.wav,Datasets\Db2\Db_198\other.wav,180.0
Datasets\Db2\Db_023\mixture.wav,Datasets\Db2\Db_023\vocals.wav,Datasets\Db2\Db_023\drums.wav,Datasets\Db2\Db_023\bass.wav,Datasets\Db2\Db_023\other.wav,160.98215419501133
Datasets\Db3\Db_147\mixture.wav,Datasets\Db3\Db_147\vocals.wav,Datasets\Db3\Db_147\drums.wav,Datasets\Db3\Db_147\bass.wav,Datasets\Db3\Db_147\other.wav,168.05356009070294
Datasets\Db1\Db_013\mixture.wav,Datasets\Db1\Db_013\vocals.wav,Datasets\Db1\Db_013\drums.wav,Datasets\Db1\Db_013\bass.wav,Datasets\Db1\Db_013\other.wav,412.16
Datasets\Db3\Db_068\mixture.wav,Datasets\Db3\Db_068\vocals.wav,Datasets\Db3\Db_068\drums.wav,Datasets\Db3\Db_068\bass.wav,Datasets\Db3\Db_068\other.wav,190.82142857142856
Datasets\Db4\Db_000\mixture.wav,Datasets\Db4\Db_000\vocals.wav,Datasets\Db4\Db_000\drums.wav,Datasets\Db4\Db_000\bass.wav,Datasets\Db4\Db_000\other.wav,193.28598639455785
Datasets\Db4\Db_003\mixture.wav,Datasets\Db4\Db_003\vocals.wav,Datasets\Db4\Db_003\drums.wav,Datasets\Db4\Db_003\bass.wav,Datasets\Db4\Db_003\other.wav,223.6549886621316
Datasets\Db1\Db_053\mixture.wav,Datasets\Db1\Db_053\vocals.wav,Datasets\Db1\Db_053\drums.wav,Datasets\Db1\Db_053\bass.wav,Datasets\Db1\Db_053\other.wav,331.45868480725625
Datasets\Db4\Db_006\mixture.wav,Datasets\Db4\Db_006\vocals.wav,Datasets\Db4\Db_006\drums.wav,Datasets\Db4\Db_006\bass.wav,Datasets\Db4\Db_006\other.wav,172.81698412698412
Datasets\Db4\Db_006\mixture.wav,Datasets\Db4\Db_006\vocals.wav,Datasets\Db4\Db_006\drums.wav,Datasets\Db4\Db_006\bass.wav,Datasets\Db4\Db_006\other.wav,172.81698412698412
Datasets\Db3\Db_146\mixture.wav,Datasets\Db3\Db_146\vocals.wav,Datasets\Db3\Db_146\drums.wav,Datasets\Db3\Db_146\bass.wav,Datasets\Db3\Db_146\other.wav,254.58374149659863
Datasets\Db3\Db_083\mixture.wav,Datasets\Db3\Db_083\vocals.wav,Datasets\Db3\Db_083\drums.wav,Datasets\Db3\Db_083\bass.wav,Datasets\Db3\Db_083\other.wav,34.74285714285714
Datasets\Db2\Db_095\mixture.wav,Datasets\Db2\Db_095\vocals.wav,Datasets\Db2\Db_095\drums.wav,Datasets\Db2\Db_095\bass.wav,Datasets\Db2\Db_095\other.wav,274.15383219954646
Datasets\Db2\Db_030\mixture.wav,Datasets\Db2\Db_030\vocals.wav,Datasets\Db2\Db_030\drums.wav,Datasets\Db2\Db_030\bass.wav,Datasets\Db2\Db_030\other.wav,236.5
Datasets\Db2\Db_096\mixture.wav,Datasets\Db2\Db_096\vocals.wav,Datasets\Db2\Db_096\drums.wav,Datasets\Db2\Db_096\bass.wav,Datasets\Db2\Db_096\other.wav,211.0
Datasets\Db2\Db_080\mixture.wav,Datasets\Db2\Db_080\vocals.wav,Datasets\Db2\Db_080\drums.wav,Datasets\Db2\Db_080\bass.wav,Datasets\Db2\Db_080\other.wav,213.4883673469388
Datasets\Db4\Db_005\mixture.wav,Datasets\Db4\Db_005\vocals.wav,Datasets\Db4\Db_005\drums.wav,Datasets\Db4\Db_005\bass.wav,Datasets\Db4\Db_005\other.wav,491.70698412698414
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db2\Db_069\mixture.wav,Datasets\Db2\Db_069\vocals.wav,Datasets\Db2\Db_069\drums.wav,Datasets\Db2\Db_069\bass.wav,Datasets\Db2\Db_069\other.wav,249.0
Datasets\Db2\Db_127\mixture.wav,Datasets\Db2\Db_127\vocals.wav,Datasets\Db2\Db_127\drums.wav,Datasets\Db2\Db_127\bass.wav,Datasets\Db2\Db_127\other.wav,232.53702947845804
Datasets\Db3\Db_120\mixture.wav,Datasets\Db3\Db_120\vocals.wav,Datasets\Db3\Db_120\drums.wav,Datasets\Db3\Db_120\bass.wav,Datasets\Db3\Db_120\other.wav,243.86176870748287
Datasets\Db2\Db_189\mixture.wav,Datasets\Db2\Db_189\vocals.wav,Datasets\Db2\Db_189\drums.wav,Datasets\Db2\Db_189\bass.wav,Datasets\Db2\Db_189\other.wav,248.0
Datasets\Db2\Db_193\mixture.wav,Datasets\Db2\Db_193\vocals.wav,Datasets\Db2\Db_193\drums.wav,Datasets\Db2\Db_193\bass.wav,Datasets\Db2\Db_193\other.wav,268.36362811791383
Datasets\Db1\Db_069\mixture.wav,Datasets\Db1\Db_069\vocals.wav,Datasets\Db1\Db_069\drums.wav,Datasets\Db1\Db_069\bass.wav,Datasets\Db1\Db_069\other.wav,49.0
Datasets\Db3\Db_078\mixture.wav,Datasets\Db3\Db_078\vocals.wav,Datasets\Db3\Db_078\drums.wav,Datasets\Db3\Db_078\bass.wav,Datasets\Db3\Db_078\other.wav,246.72321995464853
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db3\Db_032\mixture.wav,Datasets\Db3\Db_032\vocals.wav,Datasets\Db3\Db_032\drums.wav,Datasets\Db3\Db_032\bass.wav,Datasets\Db3\Db_032\other.wav,294.7008843537415
Datasets\Db3\Db_134\mixture.wav,Datasets\Db3\Db_134\vocals.wav,Datasets\Db3\Db_134\drums.wav,Datasets\Db3\Db_134\bass.wav,Datasets\Db3\Db_134\other.wav,237.81818594104308
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db1\Db_053\mixture.wav,Datasets\Db1\Db_053\vocals.wav,Datasets\Db1\Db_053\drums.wav,Datasets\Db1\Db_053\bass.wav,Datasets\Db1\Db_053\other.wav,331.45868480725625
Datasets\Db2\Db_004\mixture.wav,Datasets\Db2\Db_004\vocals.wav,Datasets\Db2\Db_004\drums.wav,Datasets\Db2\Db_004\bass.wav,Datasets\Db2\Db_004\other.wav,327.3751473922903
Datasets\Db2\Db_001\mixture.wav,Datasets\Db2\Db_001\vocals.wav,Datasets\Db2\Db_001\drums.wav,Datasets\Db2\Db_001\bass.wav,Datasets\Db2\Db_001\other.wav,248.9179138321996
Datasets\Db3\Db_100\mixture.wav,Datasets\Db3\Db_100\vocals.wav,Datasets\Db3\Db_100\drums.wav,Datasets\Db3\Db_100\bass.wav,Datasets\Db3\Db_100\other.wav,224.4196371882086
Datasets\Db2\Db_206\mixture.wav,Datasets\Db2\Db_206\vocals.wav,Datasets\Db2\Db_206\drums.wav,Datasets\Db2\Db_206\bass.wav,Datasets\Db2\Db_206\other.wav,561.5
Datasets\Db1\Db_014\mixture.wav,Datasets\Db1\Db_014\vocals.wav,Datasets\Db1\Db_014\drums.wav,Datasets\Db1\Db_014\bass.wav,Datasets\Db1\Db_014\other.wav,441.5680045351474
Datasets\Db1\Db_048\mixture.wav,Datasets\Db1\Db_048\vocals.wav,Datasets\Db1\Db_048\drums.wav,Datasets\Db1\Db_048\bass.wav,Datasets\Db1\Db_048\other.wav,501.5893424036281
Datasets\Db2\Db_208\mixture.wav,Datasets\Db2\Db_208\vocals.wav,Datasets\Db2\Db_208\drums.wav,Datasets\Db2\Db_208\bass.wav,Datasets\Db2\Db_208\other.wav,231.7567573696145
Datasets\Db4\Db_001\mixture.wav,Datasets\Db4\Db_001\vocals.wav,Datasets\Db4\Db_001\drums.wav,Datasets\Db4\Db_001\bass.wav,Datasets\Db4\Db_001\other.wav,460.3279818594104
Datasets\Db4\Db_004\mixture.wav,Datasets\Db4\Db_004\vocals.wav,Datasets\Db4\Db_004\drums.wav,Datasets\Db4\Db_004\bass.wav,Datasets\Db4\Db_004\other.wav,174.58
Datasets\Db1\Db_030\mixture.wav,Datasets\Db1\Db_030\vocals.wav,Datasets\Db1\Db_030\drums.wav,Datasets\Db1\Db_030\bass.wav,Datasets\Db1\Db_030\other.wav,228.01068027210889
Datasets\Db4\Db_004\mixture.wav,Datasets\Db4\Db_004\vocals.wav,Datasets\Db4\Db_004\drums.wav,Datasets\Db4\Db_004\bass.wav,Datasets\Db4\Db_004\other.wav,174.58
Datasets\Db4\Db_000\mixture.wav,Datasets\Db4\Db_000\vocals.wav,Datasets\Db4\Db_000\drums.wav,Datasets\Db4\Db_000\bass.wav,Datasets\Db4\Db_000\other.wav,193.28598639455785
Datasets\Db1\Db_015\mixture.wav,Datasets\Db1\Db_015\vocals.wav,Datasets\Db1\Db_015\drums.wav,Datasets\Db1\Db_015\bass.wav,Datasets\Db1\Db_015\other.wav,431.06133786848073
Datasets\Db1\Db_018\mixture.wav,Datasets\Db1\Db_018\vocals.wav,Datasets\Db1\Db_018\drums.wav,Datasets\Db1\Db_018\bass.wav,Datasets\Db1\Db_018\other.wav,146.1641723356009
Datasets\Db2\Db_102\mixture.wav,Datasets\Db2\Db_102\vocals.wav,Datasets\Db2\Db_102\drums.wav,Datasets\Db2\Db_102\bass.wav,Datasets\Db2\Db_102\other.wav,284.0
Datasets\Db1\Db_035\mixture.wav,Datasets\Db1\Db_035\vocals.wav,Datasets\Db1\Db_035\drums.wav,Datasets\Db1\Db_035\bass.wav,Datasets\Db1\Db_035\other.wav,231.42857142857144
Datasets\Db3\Db_030\mixture.wav,Datasets\Db3\Db_030\vocals.wav,Datasets\Db3\Db_030\drums.wav,Datasets\Db3\Db_030\bass.wav,Datasets\Db3\Db_030\other.wav,195.74197278911564
Datasets\Db1\Db_054\mixture.wav,Datasets\Db1\Db_054\vocals.wav,Datasets\Db1\Db_054\drums.wav,Datasets\Db1\Db_054\bass.wav,Datasets\Db1\Db_054\other.wav,556.5263492063492
Datasets\Db3\Db_132\mixture.wav,Datasets\Db3\Db_132\vocals.wav,Datasets\Db3\Db_132\drums.wav,Datasets\Db3\Db_132\bass.wav,Datasets\Db3\Db_132\other.wav,320.2966666666667
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db3\Db_103\mixture.wav,Datasets\Db3\Db_103\vocals.wav,Datasets\Db3\Db_103\drums.wav,Datasets\Db3\Db_103\bass.wav,Datasets\Db3\Db_103\other.wav,212.2455328798186
Datasets\Db3\Db_059\mixture.wav,Datasets\Db3\Db_059\vocals.wav,Datasets\Db3\Db_059\drums.wav,Datasets\Db3\Db_059\bass.wav,Datasets\Db3\Db_059\other.wav,258.5
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db2\Db_235\mixture.wav,Datasets\Db2\Db_235\vocals.wav,Datasets\Db2\Db_235\drums.wav,Datasets\Db2\Db_235\bass.wav,Datasets\Db2\Db_235\other.wav,240.0
Datasets\Db1\Db_022\mixture.wav,Datasets\Db1\Db_022\vocals.wav,Datasets\Db1\Db_022\drums.wav,Datasets\Db1\Db_022\bass.wav,Datasets\Db1\Db_022\other.wav,365.0
Datasets\Db1\Db_018\mixture.wav,Datasets\Db1\Db_018\vocals.wav,Datasets\Db1\Db_018\drums.wav,Datasets\Db1\Db_018\bass.wav,Datasets\Db1\Db_018\other.wav,146.1641723356009
Datasets\Db1\Db_046\mixture.wav,Datasets\Db1\Db_046\vocals.wav,Datasets\Db1\Db_046\drums.wav,Datasets\Db1\Db_046\bass.wav,Datasets\Db1\Db_046\other.wav,344.8320181405896
Datasets\Db4\Db_007\mixture.wav,Datasets\Db4\Db_007\vocals.wav,Datasets\Db4\Db_007\drums.wav,Datasets\Db4\Db_007\bass.wav,Datasets\Db4\Db_007\other.wav,152.45897959183674
Datasets\Db3\Db_084\mixture.wav,Datasets\Db3\Db_084\vocals.wav,Datasets\Db3\Db_084\drums.wav,Datasets\Db3\Db_084\bass.wav,Datasets\Db3\Db_084\other.wav,17.45487528344671
Datasets\Db2\Db_087\mixture.wav,Datasets\Db2\Db_087\vocals.wav,Datasets\Db2\Db_087\drums.wav,Datasets\Db2\Db_087\bass.wav,Datasets\Db2\Db_087\other.wav,253.23528344671203
